web-scraper-order,web-scraper-start-url,products,products-href,product_name,general_description,product_brand,product_description,product_specs
"1718378127-688","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","216-8840: 1.1 m3 (1.4 yd3), IT Coupler","https://parts.cat.com/en/catcorp/216-8840","216-8840: 1.1 m3 (1.4 yd3), IT Coupler","Excellent versatility for re-handling, clamping, dozing, grading, leveling and dumping.","Brand: Cat","Multi-Purpose Buckets for Cat® Backhoe Loaders offer excellent versatility by enabling one work tool to do the job of many. This bucket is ideal for material handling, clamping, grading, leveling and grasping irregularly shaped objects.","[{""product_specs"":""Width: 2425 mm""},{""product_specs"":""Height: 988 mm""},{""product_specs"":""Weight: 731.2 kg""},{""product_specs"":""Length: 900 mm""},{""product_specs"":""Capacity: 1.1 m³""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Jaw Opening: 602 mm""},{""product_specs"":""Clam Angle: 76 degrees""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718378129-689","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","216-8820: 1.1 m3 (1.4 yd3), Pin On","https://parts.cat.com/en/catcorp/216-8820","216-8820: 1.1 m3 (1.4 yd3), Pin On","Excellent versatility for re-handling, clamping, dozing, grading, leveling and dumping.","Brand: Cat","Multi-Purpose Buckets for Cat® Backhoe Loaders offer excellent versatility by enabling one work tool to do the job of many. This bucket is ideal for material handling, clamping, grading, leveling and grasping irregularly shaped objects.","[{""product_specs"":""Width: 2425 mm""},{""product_specs"":""Height: 985 mm""},{""product_specs"":""Weight: 750.7 kg""},{""product_specs"":""Length: 900 mm""},{""product_specs"":""Capacity: 1.1 m³""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Jaw Opening: 602 mm""},{""product_specs"":""Clam Angle: 76 degrees""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378131-690","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","216-8810: 1.0 m3 (1.3 yd3), IT Coupler","https://parts.cat.com/en/catcorp/216-8810","216-8810: 1.0 m3 (1.3 yd3), IT Coupler","Excellent versatility for re-handling, clamping, dozing, grading, leveling and dumping.","Brand: Cat","Multi-Purpose Buckets for Cat® Backhoe Loaders offer excellent versatility by enabling one work tool to do the job of many. This bucket is ideal for material handling, clamping, grading, leveling and grasping irregularly shaped objects.","[{""product_specs"":""Width: 2262 mm""},{""product_specs"":""Height: 988 mm""},{""product_specs"":""Weight: 702.59 kg""},{""product_specs"":""Length: 900 mm""},{""product_specs"":""Capacity: 1 m³""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Jaw Opening: 602 mm""},{""product_specs"":""Clam Angle: 76 degrees""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718378134-691","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","216-8800: 1.0 m3 (1.3 yd3), Pin On","https://parts.cat.com/en/catcorp/216-8800","216-8800: 1.0 m3 (1.3 yd3), Pin On","Excellent versatility for re-handling, clamping, dozing, grading, leveling and dumping.","Brand: Cat","Multi-Purpose Buckets for Cat® Backhoe Loaders offer excellent versatility by enabling one work tool to do the job of many. This bucket is ideal for material handling, clamping, grading, leveling and grasping irregularly shaped objects.","[{""product_specs"":""Width: 2262 mm""},{""product_specs"":""Height: 985 mm""},{""product_specs"":""Weight: 722.59 kg""},{""product_specs"":""Length: 899 mm""},{""product_specs"":""Capacity: 1 m³""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Jaw Opening: 602 mm""},{""product_specs"":""Clam Angle: 76 degrees""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378136-692","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","216-8756: Material Handling Arm","https://parts.cat.com/en/catcorp/216-8756","216-8756: Material Handling Arm","Used in industrial, construction and agricultural applications, to pick-up, carry and load a variety of materials and equipment.","Brand: Cat","The Cat® Material Handling Arm for compact products is a useful tool for virtually all types of applications, including industrial, construction and agricultural, to pick, carry and load a variety of materials and equipment. The heavy duty design is also well suited for landscaping to load, carry and set trees and large shrubs.","[{""product_specs"":""Overall Width: 1316 mm""},{""product_specs"":""Maximum Load Rating: 907 kg""},{""product_specs"":""Maximum Horizontal Reach: 2134 mm""},{""product_specs"":""Weight: 127 kg""},{""product_specs"":""Overall Height: 1473 mm""},{""product_specs"":""Retracted Length: 1016 mm""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718378139-693","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","216-3294: 230 mm (9 in) Pin On","https://parts.cat.com/en/catcorp/216-3294","216-3294: 230 mm (9 in) Pin On","Designed for light duty trenching in soft soil or clay.","Brand: Cat","Cat® Cribbing Buckets for Backhoe Loaders are designed for light trenching use in easy-to-penetrate, low impact, moderately abrasive soils.","[{""product_specs"":""Width: 230 mm""},{""product_specs"":""Capacity: 60 l""},{""product_specs"":""Weight: 145""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 1247 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378141-694","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","212-8741: 1524 mm (60 in), Pin On","https://parts.cat.com/en/catcorp/212-8741","212-8741: 1524 mm (60 in), Pin On","Provides optimum trenching, slope-cutting, grading and finishing work.","Brand: Cat","Cat® Ditch Cleaning Buckets for Backhoe Loaders have been designed to provide optimum trenching, slope-cutting, grading and finishing work.","[{""product_specs"":""Width: 1524 mm""},{""product_specs"":""Capacity: 473 l""},{""product_specs"":""Weight: 240 kg""},{""product_specs"":""Base Edge Thickness: 22 mm""},{""product_specs"":""Tip Radius: 797 mm""},{""product_specs"":""Interface Type: Pin on""}]"
"1718378143-695","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","212-8740: 1372 mm (54 in), Pin On","https://parts.cat.com/en/catcorp/212-8740","212-8740: 1372 mm (54 in), Pin On","Provides optimum trenching, slope-cutting, grading and finishing work.","Brand: Cat","Cat® Ditch Cleaning Buckets for Backhoe Loaders have been designed to provide optimum trenching, slope-cutting, grading and finishing work.","[{""product_specs"":""Width: 1372 mm""},{""product_specs"":""Capacity: 419 l""},{""product_specs"":""Weight: 223 kg""},{""product_specs"":""Base Edge Thickness: 22 mm""},{""product_specs"":""Tip Radius: 797 mm""},{""product_specs"":""Interface Type: Pin on""}]"
"1718378146-696","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","212-8738: 1219 mm (48 in), Pin On","https://parts.cat.com/en/catcorp/212-8738","212-8738: 1219 mm (48 in), Pin On","Provides optimum trenching, slope-cutting, grading and finishing work.","Brand: Cat","Cat® Ditch Cleaning Buckets for Backhoe Loaders have been designed to provide optimum trenching, slope-cutting, grading and finishing work.","[{""product_specs"":""Width: 1219 mm""},{""product_specs"":""Capacity: 368 l""},{""product_specs"":""Weight: 205 kg""},{""product_specs"":""Base Edge Thickness: 22 mm""},{""product_specs"":""Tip Radius: 797 mm""},{""product_specs"":""Interface Type: Pin on""}]"
"1718378148-697","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","202-9000: BA30 Hydraulic","https://parts.cat.com/en/catcorp/202-9000","202-9000: BA30 Hydraulic","Used for clearing parking lots, industrial plants, mill yards, airport runways, streets, driveways and lanes.","Brand: Cat","Hydraulic and Manual Cat® Angle Brooms for Skid Steer Loaders, Compact Track Loaders, Backhoe Loaders, Compact Wheel Loaders and Small Wheel Loaders are ideal for clearing parking lots, industrial plants, mill yards, airport runways, streets, driveways and lanes.","[{""product_specs"":""Overall Width: 3200 mm""},{""product_specs"":""Sweeping Width: 3000 mm""},{""product_specs"":""Brush Diameter: 915 mm""},{""product_specs"":""Required Hydraulics: Standard Flow""},{""product_specs"":""Height: 1565 mm""},{""product_specs"":""Length: 1705 mm""},{""product_specs"":""Weight: 610 kg""},{""product_specs"":""Optimal Hydraulic Flow: 42-300 L/min (11-79 gpm)""},{""product_specs"":""Optimal Hydraulic Pressure: 150-260 bar (2176-3771 psi)""},{""product_specs"":""Motor Displacement: 310 cm³/rev""},{""product_specs"":""Brush Speed at Maximum Flow: 450 rpm""},{""product_specs"":""Sweeping Width - Angled (± 30 Degrees): 2165 mm""},{""product_specs"":""Overall Width - Angled (± 30 Degrees): 2434 mm""},{""product_specs"":""Drive Method: Direct Drive""},{""product_specs"":""Interface Type: Tool Interface""}]"
"1718378150-698","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","202-7700: BA30 Manual","https://parts.cat.com/en/catcorp/202-7700","202-7700: BA30 Manual","Used for clearing parking lots, industrial plants, mill yards, airport runways, streets, driveways and lanes.","Brand: Cat","Hydraulic and Manual Cat® Angle Brooms for Skid Steer Loaders, Compact Track Loaders, Backhoe Loaders, Compact Wheel Loaders and Small Wheel Loaders are ideal for clearing parking lots, industrial plants, mill yards, airport runways, streets, driveways and lanes.","[{""product_specs"":""Overall Width: 3200 mm""},{""product_specs"":""Sweeping Width: 3000 mm""},{""product_specs"":""Brush Diameter: 915 mm""},{""product_specs"":""Required Hydraulics: Standard Flow""},{""product_specs"":""Height: 1565 mm""},{""product_specs"":""Length: 1705 mm""},{""product_specs"":""Weight: 595 kg""},{""product_specs"":""Optimal Hydraulic Flow: 42-300 L/min (11-79 gpm)""},{""product_specs"":""Optimal Hydraulic Pressure: 150-260 bar (2176-3771 psi)""},{""product_specs"":""Motor Displacement: 310 cm³/rev""},{""product_specs"":""Brush Speed at Maximum Flow: 450 rpm""},{""product_specs"":""Sweeping Width - Angled (± 30 Degrees): 2165 mm""},{""product_specs"":""Overall Width - Angled (± 30 Degrees): 2434 mm""},{""product_specs"":""Drive Method: Direct Drive""},{""product_specs"":""Interface Type: Tool Interface""}]"
"1718378153-699","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","190-7391: 700 mm (28 in)","https://parts.cat.com/en/catcorp/190-7391","190-7391: 700 mm (28 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 700 mm""},{""product_specs"":""Capacity: 111 l""},{""product_specs"":""Weight: 77 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 641 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378155-700","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","190-7390: 460 mm (18 in)","https://parts.cat.com/en/catcorp/190-7390","190-7390: 460 mm (18 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 460 mm""},{""product_specs"":""Capacity: 65.09 l""},{""product_specs"":""Weight: 59.09 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 643 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378157-701","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","190-7387: 460 mm (18 in)","https://parts.cat.com/en/catcorp/190-7387","190-7387: 460 mm (18 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 460 mm""},{""product_specs"":""Capacity: 39.59 l""},{""product_specs"":""Weight: 37.9 kg""},{""product_specs"":""Base Edge Thickness: 10 mm""},{""product_specs"":""Tip Radius: 509 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378160-702","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","180-1356: 1300 mm (51 in)","https://parts.cat.com/en/catcorp/180-1356","180-1356: 1300 mm (51 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 1300 mm""},{""product_specs"":""Capacity: 184.1 l""},{""product_specs"":""Weight: 115 kg""},{""product_specs"":""Base Edge Thickness: 20 mm""},{""product_specs"":""Tip Radius: 530 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378162-703","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","177-1990: 2134 mm (84 in)","https://parts.cat.com/en/catcorp/177-1990","177-1990: 2134 mm (84 in)","Robust, high capacity design for moving dirt, gravel, livestock waste and snow.","Brand: Cat","Cat® Angle Blades are useful work tools in a wide range of applications for moving dirt, gravel, livestock waste and snow. They are also useful for finish grade work in construction and landscaping.","[{""product_specs"":""Width - Fully Angled: 1949 mm""},{""product_specs"":""Maximum Blade Angle - Right/Left of Center: 30 degrees""},{""product_specs"":""Blade Height: 614 mm""},{""product_specs"":""Length: 753 mm""},{""product_specs"":""Weight: 331 kg""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Optimal Hydraulic Flow: 42-86 L/min (11-23 gpm)""},{""product_specs"":""Optimal Hydraulic Pressure: 145-235 bar (2100-3400 psi)""},{""product_specs"":""Required Hydraulics: Standard Flow""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718378164-704","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","177-1989: 1829 mm (72 in)","https://parts.cat.com/en/catcorp/177-1989","177-1989: 1829 mm (72 in)","Robust, high capacity design for moving dirt, gravel, livestock waste and snow.","Brand: Cat","Cat® Angle Blades are useful work tools in a wide range of applications for moving dirt, gravel, livestock waste and snow. They are also useful for finish grade work in construction and landscaping.","[{""product_specs"":""Width - Fully Angled: 1685 mm""},{""product_specs"":""Maximum Blade Angle - Right/Left of Center: 30 degrees""},{""product_specs"":""Blade Height: 614 mm""},{""product_specs"":""Length: 753 mm""},{""product_specs"":""Weight: 313 kg""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Optimal Hydraulic Flow: 42-86 L/min (11-23 gpm)""},{""product_specs"":""Optimal Hydraulic Pressure: 145-235 bar (2100-3400 psi)""},{""product_specs"":""Required Hydraulics: Standard Flow""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718378167-705","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","176-7283: 260 mm (10 in)","https://parts.cat.com/en/catcorp/176-7283","176-7283: 260 mm (10 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 260 mm""},{""product_specs"":""Capacity: 34 l""},{""product_specs"":""Weight: 50.9 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 643 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378169-706","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","174-2461: 1200 mm (47 in)","https://parts.cat.com/en/catcorp/174-2461","174-2461: 1200 mm (47 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 1200 mm""},{""product_specs"":""Capacity: 135.9 l""},{""product_specs"":""Weight: 100.9 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 510 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378171-707","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","174-2460: 1000 mm (39 in)","https://parts.cat.com/en/catcorp/174-2460","174-2460: 1000 mm (39 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 1000 mm""},{""product_specs"":""Capacity: 110.4 ft³""},{""product_specs"":""Weight: 107.3 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 510 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378174-708","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","174-1811: 1400 mm (55 in)","https://parts.cat.com/en/catcorp/174-1811","174-1811: 1400 mm (55 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 1400 mm""},{""product_specs"":""Capacity: 158.6 ft³""},{""product_specs"":""Weight: 113.2 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 510 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378176-709","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","167-3969: 1.8 m3 (2.4 yd3), IT Coupler","https://parts.cat.com/en/catcorp/167-3969","167-3969: 1.8 m3 (2.4 yd3), IT Coupler","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2462 mm""},{""product_specs"":""Height: 1319 mm""},{""product_specs"":""Weight: 612 kg""},{""product_specs"":""Length: 1055 mm""},{""product_specs"":""Capacity: 1.8 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718378178-710","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","167-3966: 1.7 m3 (2.2 yd3), IT Coupler","https://parts.cat.com/en/catcorp/167-3966","167-3966: 1.7 m3 (2.2 yd3), IT Coupler","General Purpose Performance Series buckets provides higher fill factors and material retention in load and carry applications, as well as grading, leveling and dumping in a wide variety of applications and materials.","Brand: Cat","Cat® General Purpose Performance Series Buckets provide good all-around performance for stockpiling, re-handling, excavating and bank loading. As the name suggests, these buckets work well in loading from stockpiles as well as bank loading. Performance Series Buckets utilize a system-based approach to balance bucket shape against the machine's linkage, weight, lift and tilt capacities. The result is a bucket optimized for performance and productivity, and intended for use in production applications. The benefits of this design bring higher fill factors and material retention.","[{""product_specs"":""Width: 2532 mm""},{""product_specs"":""Height: 1276 mm""},{""product_specs"":""Weight: 597 kg""},{""product_specs"":""Length: 1055 mm""},{""product_specs"":""Capacity: 1.7 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: IT Coupler""}]"
"1718378181-711","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","167-3963: 1.7 m3 (2.2 yd3), Pin On","https://parts.cat.com/en/catcorp/167-3963","167-3963: 1.7 m3 (2.2 yd3), Pin On","Load, carry, dump and perform general clean-up work.","Brand: Cat","General Purpose Buckets for Cat® Backhoe Loaders are the all-around choice for loading, carrying, dumping and performing general clean-up work.","[{""product_specs"":""Width: 2532 mm""},{""product_specs"":""Height: 1275 mm""},{""product_specs"":""Weight: 674 kg""},{""product_specs"":""Length: 1135 mm""},{""product_specs"":""Capacity: 1.7 m³""},{""product_specs"":""Base Edge Thickness: 25 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378183-712","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","158-6095: 1883 mm (74 in), Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/158-6095","158-6095: 1883 mm (74 in), Bolt-On Cutting Edge","Designed to handle a wide array of materials in a variety of operating conditions.","Brand: Cat","Cat® Industrial Grapple Buckets for Cat Skid Steer Loaders, and Compact Track Loaders are designed to handle bulky, irregularly shaped objects found in demolition, industrial, construction, recycling. Ideal for railroad ties, trees, large rocks, brush, industrial and demolition scrap, and recycling debris.","[{""product_specs"":""Width: 1883 mm""},{""product_specs"":""Weight: 526 kg""},{""product_specs"":""Height - Grapples Closed: 525 mm""},{""product_specs"":""Length: 749 mm""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Operating Pressure: 23000 kPa""},{""product_specs"":""Jaw Opening: 1016 mm""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718378186-713","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","157-7227: 1730 mm (68 in), Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/157-7227","157-7227: 1730 mm (68 in), Bolt-On Cutting Edge","Designed to handle a wide array of materials in a variety of operating conditions.","Brand: Cat","Cat® Industrial Grapple Buckets for Cat Skid Steer Loaders, and Compact Track Loaders are designed to handle bulky, irregularly shaped objects found in demolition, industrial, construction, recycling. Ideal for railroad ties, trees, large rocks, brush, industrial and demolition scrap, and recycling debris.","[{""product_specs"":""Width: 1730 mm""},{""product_specs"":""Weight: 504 kg""},{""product_specs"":""Height - Grapples Closed: 525 mm""},{""product_specs"":""Length: 749 mm""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Operating Pressure: 23000 kPa""},{""product_specs"":""Jaw Opening: 1016 mm""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718378188-714","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","157-7226: 1576 mm (62 in), Bolt-On Cutting Edge","https://parts.cat.com/en/catcorp/157-7226","157-7226: 1576 mm (62 in), Bolt-On Cutting Edge","Designed to handle a wide array of materials in a variety of operating conditions.","Brand: Cat","Cat® Industrial Grapple Buckets for Cat Skid Steer Loaders, and Compact Track Loaders are designed to handle bulky, irregularly shaped objects found in demolition, industrial, construction, recycling. Ideal for railroad ties, trees, large rocks, brush, industrial and demolition scrap, and recycling debris.","[{""product_specs"":""Width: 1576 mm""},{""product_specs"":""Weight: 482 kg""},{""product_specs"":""Height - Grapples Closed: 525 mm""},{""product_specs"":""Length: 749 mm""},{""product_specs"":""Base Edge Thickness: 19 mm""},{""product_specs"":""Cutting Edge Thickness: 16 mm""},{""product_specs"":""Operating Pressure: 23000 kPa""},{""product_specs"":""Jaw Opening: 1016 mm""},{""product_specs"":""Interface Type: Skid Steer Coupler""}]"
"1718378191-715","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","156-6329: Hex To Round Adapter","https://parts.cat.com/en/catcorp/156-6329","156-6329: Hex To Round Adapter","Designed to convert bits from HEX to Round output draft shaft or Round to HEX output draft shaft.","Brand: Cat","Adaptors allow easy conversion of HEX or Round output drive shaft augers to HEX or Round shaft bits for digging.","[{""product_specs"":""Overall Length: 368 mm""},{""product_specs"":""Weight: 7 kg""}]"
"1718378193-716","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","156-6328: 305 mm (12 in) Extension","https://parts.cat.com/en/catcorp/156-6328","156-6328: 305 mm (12 in) Extension","Designed to increase the digging depth of auger system.","Brand: Cat","Fixed length or variable extension rods provide 0.6 m (1 ft) increments in hole depth for required applications up to 1.8 m (6 ft).  Easily fits inside Auger Bit shaft and held in place by bolt system or retention pin and clip.","[{""product_specs"":""Overall Length: 491 mm""},{""product_specs"":""Weight: 9 kg""}]"
"1718378196-717","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-7867: 1200 mm (47 in)","https://parts.cat.com/en/catcorp/153-7867","153-7867: 1200 mm (47 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 1200 mm""},{""product_specs"":""Capacity: 116.09 l""},{""product_specs"":""Weight: 87.69 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 481 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378198-718","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-7865: 1000 mm (39 in)","https://parts.cat.com/en/catcorp/153-7865","153-7865: 1000 mm (39 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 1000 mm""},{""product_specs"":""Capacity: 101.9 ft³""},{""product_specs"":""Weight: 78.19 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 481 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378200-719","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-7863: 800 mm (32 in)","https://parts.cat.com/en/catcorp/153-7863","153-7863: 800 mm (32 in)","Used in ditch cleaning, sloping, grading and other finishing work.","Brand: Cat","Ditch Cleaning Buckets for Cat® Mini Excavators are ideal for cleaning wide trenches, loading materials, slope cutting, grading and finishing work in construction, landscaping and road maintenance applications.","[{""product_specs"":""Width: 800 mm""},{""product_specs"":""Capacity: 79.3 ft³""},{""product_specs"":""Weight: 81.4 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 481 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378202-720","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-7860: 600 mm (24 in)","https://parts.cat.com/en/catcorp/153-7860","153-7860: 600 mm (24 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 600 mm""},{""product_specs"":""Capacity: 90.59 l""},{""product_specs"":""Weight: 70.5 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 643 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378205-721","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-7857: 500 mm (20 in)","https://parts.cat.com/en/catcorp/153-7857","153-7857: 500 mm (20 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 500 mm""},{""product_specs"":""Capacity: 73.59 l""},{""product_specs"":""Weight: 63.59 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 643 mm""},{""product_specs"":""Interface Type: Pin On""}]"
"1718378207-722","https://parts.cat.com/en/catcorp/shop-by-attachment#sortBy=0","153-7854: 400 mm (16 in)","https://parts.cat.com/en/catcorp/153-7854","153-7854: 400 mm (16 in)","These buckets are ideal for digging in soft to moderate ground.","Brand: Cat","Digging Buckets for Cat® Mini Excavators are ideal for utility trenching, general excavating and back-filling in soft to moderate ground.","[{""product_specs"":""Width: 400 mm""},{""product_specs"":""Capacity: 53.79 l""},{""product_specs"":""Weight: 55 kg""},{""product_specs"":""Base Edge Thickness: 16 mm""},{""product_specs"":""Tip Radius: 643 mm""},{""product_specs"":""Interface Type: Pin On""}]"
